wid,model,regime_changed,auc_post,mcc_post,bal_post,acc_post,ece_post,dsi_post,acc_pre,DR
2,garch,0,0.6366639655924702,0.0,0.5,0.8117283950617284,0.14465272838232562,0.9826137689443649,0.7275641025641025,-0.11567955620819069
2,majority,0,0.5,0.0,0.5,0.8117283950617284,0.1882716049382716,1.0,0.7275641025641025,0.0
3,tcn,0,0.7880278610694653,0.5262151231312704,0.7451586706646677,0.7636217948717949,0.05925744329579176,0.5233098914312507,0.7083333333333333,-0.07805429864253413
3,anfis,0,0.46571606669783383,-0.25578985676357874,0.44565217391304346,0.37962962962962965,0.4526117568035221,0.6770900328806113,0.1762820512820513,-1.1535353535353534
3,har,0,0.16634525479195886,0.0,0.5,0.5740740740740741,0.09322338973488342,0.9999949401581568,0.8237179487179487,0.3030696065715521
3,garch,0,0.6740494000311672,0.0,0.5,0.5740740740740741,0.09080268531135893,0.9797158839270695,0.8237179487179487,0.3030696065715521
3,majority,0,0.5,0.0,0.5,0.5740740740740741,0.42592592592592593,1.0,0.8237179487179487,0.0
4,tcn,1,0.7022294138798993,0.23532872910237596,0.6113345661889351,0.609775641025641,0.11768326630445722,0.5787188262894134,0.8194444444444444,0.25586701434159065
4,anfis,1,0.5462835775335776,-0.06892105633988829,0.47928113553113555,0.4645061728395062,0.16668037820490558,0.7001883909731035,0.22435897435897437,-1.0703703703703704
4,har,1,0.38140071733821734,0.0,0.5,0.5185185185185185,0.14867788774541046,0.9997094588029866,0.7948717948717948,0.34767025089605735
4,garch,1,0.5362198565323566,0.0,0.5,0.5185185185185185,0.135521965152003,0.9808057669278449,0.7948717948717948,0.34767025089605735
4,majority,1,0.5,0.0,0.5,0.5185185185185185,0.48148148148148145,1.0,0.7948717948717948,0.0
